gameId;gameDuration;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;t1_baronKills;t1_dragonKills;t1_riftHeraldKills;t2_baronKills;t2_dragonKills;t2_riftHeraldKills;winner
3321615957;2187;1;1;1;2;2;1;0;1;1;1;3;0;1
3318118117;1791;1;1;2;2;1;2;0;3;0;1;0;1;2
3323674201;1051;1;2;0;0;1;0;0;1;0;0;0;0;1
3234612735;2154;2;1;1;2;2;2;0;1;0;1;3;1;1
3324157634;1078;1;2;2;0;1;2;0;1;0;0;1;1;2
3290475932;2258;1;2;1;1;1;1;1;3;1;0;0;0;1
3322514260;2278;1;1;2;0;1;0;0;2;0;0;2;0;2
3302345467;1500;1;2;2;0;2;0;0;1;0;0;2;0;2
3329933762;1868;2;2;1;1;1;1;1;3;1;0;0;0;1
3266286268;2657;2;2;2;2;1;0;1;2;0;1;1;0;1
3327858747;2351;2;1;1;1;1;0;1;3;0;0;0;0;1
3271900232;1884;1;2;2;2;1;0;0;1;0;1;1;0;2
3329491815;1698;1;1;1;1;1;0;1;2;0;0;0;0;1
3325941815;1453;2;2;2;2;2;2;0;0;0;1;2;1;2
3325493915;2016;1;2;2;0;1;1;0;3;1;0;1;0;2
3317567623;1944;1;2;1;1;2;2;1;1;0;0;3;1;1
3314200205;1359;1;1;1;0;1;0;0;2;0;0;0;0;1
3321670534;1865;2;1;2;2;1;1;0;1;1;2;2;0;2
3309701704;2465;1;2;1;1;1;1;3;4;1;0;1;0;1
3282870891;3255;1;1;2;2;1;1;1;3;1;2;3;0;1
3327369700;1871;1;1;1;0;1;0;0;1;0;0;2;0;1
3330027635;2134;1;1;1;1;2;2;2;3;0;0;1;1;1
3322559004;1809;2;2;2;0;1;1;0;1;1;0;2;0;2
3327355111;1295;2;1;0;0;1;0;0;1;0;0;0;0;1
3306959196;1559;1;2;2;2;2;0;0;0;0;1;2;0;2
3328619538;1580;1;1;1;0;1;1;0;3;1;0;0;0;1
3315327825;2058;1;1;2;1;1;1;2;1;1;0;2;0;2
3307513184;1237;1;1;1;0;1;0;0;2;0;0;0;0;1
3329462788;1903;2;2;2;2;2;2;0;0;0;1;3;1;2
3329078531;1994;2;2;2;0;1;0;0;2;0;0;2;0;2
3304619346;2019;2;1;1;1;1;1;2;4;1;0;0;0;1
3329821854;978;2;2;0;0;2;2;0;0;0;0;1;1;2
3241671271;1243;1;1;0;0;1;0;0;1;0;0;0;0;1
3321684951;1463;2;1;0;0;2;1;0;2;1;0;1;0;1
3292261176;2135;2;2;1;1;2;2;2;1;0;0;2;1;1
3329806837;1547;2;1;1;1;1;1;1;2;1;0;0;0;1
3233668383;1725;1;1;2;2;1;1;0;3;1;1;0;0;2
3328912384;2116;2;1;1;1;1;0;1;3;0;0;0;0;1
3281072825;963;1;1;0;0;1;0;0;1;0;0;0;0;1
3294880960;2347;2;2;1;1;1;2;1;4;0;0;0;1;1
3321379720;2122;1;2;2;2;2;0;0;2;0;1;1;0;2
3308168259;1604;1;1;1;0;1;1;0;2;1;0;0;0;1
3328357514;1567;2;2;2;2;2;2;0;0;0;1;2;1;2
3330119614;1998;2;2;1;0;1;0;0;3;0;0;0;0;1
3273628608;1594;1;2;2;0;2;0;0;1;0;0;1;0;2
3317968336;1461;2;2;1;1;2;2;1;1;0;0;1;1;1
3323030407;1219;1;1;2;0;2;0;0;0;0;0;2;0;2
3331663017;2002;1;1;1;1;1;2;2;2;0;0;2;1;1
3323378955;2104;2;1;2;1;2;0;1;0;0;0;2;0;2
3276000527;2076;2;1;1;1;1;2;1;3;0;0;0;1;1
3325555736;2088;2;2;1;1;2;1;1;1;1;0;3;0;1
3316406517;1562;2;2;1;1;2;2;1;0;0;0;1;1;1
3306851131;1819;2;2;1;1;1;2;1;3;0;0;0;1;1
3325516082;1556;2;2;2;2;2;0;0;0;0;1;3;0;2
3318092654;2307;2;2;1;1;1;2;1;4;0;0;0;1;1
3330056743;1856;2;1;1;1;2;1;1;1;1;0;2;0;1
3313451458;2190;2;2;2;0;2;0;0;2;0;0;1;0;2
3330926763;1889;1;2;2;1;2;0;1;0;0;0;3;0;1
3329051758;1780;2;1;1;2;2;0;0;2;0;1;1;0;1
3273591867;2060;2;2;1;2;2;0;0;3;0;1;1;0;1
3250528289;1640;1;1;1;0;1;1;0;3;1;0;0;0;1
3288617517;2139;1;1;2;2;2;2;0;0;0;1;4;1;2
3235094855;2442;1;1;1;2;1;2;0;4;0;1;1;1;1
3320564470;1389;1;1;1;1;2;1;1;1;1;0;1;0;1
3327468690;2190;1;1;2;2;1;0;0;1;0;1;1;0;2
3326584815;1388;1;2;2;0;2;2;0;0;0;0;2;1;2
3324731649;2284;1;1;1;2;1;0;1;2;0;1;1;0;1
3322754256;1903;2;1;1;1;1;2;1;2;0;0;0;1;1
3291940110;1531;2;2;2;2;2;2;0;0;0;1;2;1;2
3324456895;2192;1;2;2;1;2;0;1;1;0;0;2;0;2
3329255631;2044;1;1;2;2;2;2;0;2;0;1;2;1;2
3327685948;1897;1;2;1;0;1;1;0;1;1;0;2;0;1
3269656365;1654;2;1;1;0;1;0;0;2;0;0;0;0;1
3327759844;2662;2;1;2;1;1;0;2;5;0;0;0;0;1
3328562925;197;2;0;0;0;0;0;0;0;0;0;0;0;2
3329989912;1595;2;2;2;0;1;1;0;1;1;0;1;0;2
3328259974;2304;1;2;2;2;1;1;1;3;1;1;1;0;1
3270408042;1901;2;1;2;2;1;0;0;1;0;1;1;0;2
3318689992;1883;1;2;2;2;2;1;0;2;1;1;2;0;2
3319817256;2475;2;2;2;1;2;0;1;1;0;1;3;0;2
3329976399;1873;2;1;1;1;1;0;1;1;0;0;1;0;1
3315338364;2000;2;2;1;1;1;1;2;2;1;0;1;0;1
3240365129;2112;1;1;2;1;1;0;1;4;0;1;0;0;2
3329074387;1177;2;2;2;0;2;2;0;0;0;0;2;1;2
3310419573;1372;1;2;2;2;2;2;0;0;0;1;2;1;2
3266619269;1540;1;1;1;0;1;1;0;2;1;0;0;0;1
3331166955;2423;2;1;1;2;2;0;0;2;0;1;2;0;2
3255709867;1570;1;1;1;0;1;2;0;2;0;0;0;1;1
3328259692;1686;1;1;1;1;1;1;1;4;1;0;0;0;1
3322510153;915;2;2;0;0;2;2;0;0;0;0;1;1;2
3319567132;2502;1;2;1;1;2;0;1;1;0;0;4;0;1
3331566270;1372;1;1;1;0;1;1;0;2;1;0;0;0;1
3326761393;1371;1;1;1;0;1;0;0;2;0;0;0;0;1
3255879683;2201;1;1;1;0;1;1;0;2;1;0;0;0;1
3322409121;1761;2;2;2;2;2;0;0;0;0;2;3;0;2
3319665522;1909;2;2;2;0;2;2;0;0;0;0;3;1;2
3318156589;1263;1;2;2;0;2;1;0;0;1;0;2;0;2
3319284424;2450;1;2;2;2;2;2;0;2;0;1;2;1;2
3325627949;2318;2;2;2;0;2;0;0;0;0;0;3;0;2
3238662465;1569;2;2;1;0;2;2;0;0;0;0;2;1;1
3325575495;2134;1;1;1;1;1;0;1;4;0;0;0;0;1
3326589252;194;2;0;0;0;0;0;0;0;0;0;0;0;2
3301002965;2336;2;1;1;0;1;0;0;4;0;0;0;0;1
3327361135;1575;1;2;2;0;1;2;0;1;0;0;1;1;2
3307330660;2050;1;1;2;0;2;0;0;0;0;0;2;0;2
3322627614;1564;2;2;2;2;2;2;0;0;0;1;2;1;2
3282719904;2094;2;1;2;0;1;0;0;3;0;0;1;0;2
3300642528;1897;2;2;1;1;2;0;1;2;0;0;1;0;1
3311776040;2146;2;2;2;2;1;0;0;1;0;1;3;0;2
3309066139;2230;2;2;2;2;1;0;0;1;0;1;3;0;2
3329208594;2349;1;1;2;2;2;0;0;2;0;2;1;0;2
3306961874;2907;1;1;1;2;2;0;0;3;0;2;1;0;1
3322459952;2614;2;2;2;1;1;2;1;3;0;0;2;1;2
3324144537;1715;1;2;2;2;2;1;0;0;1;1;2;0;2
3306939223;1518;2;2;2;0;2;2;0;0;0;0;2;1;2
3292610411;1955;2;2;2;0;2;0;0;0;0;0;1;0;2
3261296483;1814;1;1;0;1;1;1;1;3;1;0;0;0;1
3295119308;2198;1;2;2;2;1;0;0;1;0;1;2;0;2
3318390397;2410;1;2;2;2;1;1;1;2;1;1;2;0;1
3320713181;1872;1;2;1;0;2;0;0;2;0;0;1;0;1
3320767987;1207;2;2;2;0;0;2;0;0;0;0;0;1;2
3325320350;1781;1;1;1;0;1;1;0;2;1;0;0;0;1
3327952707;1356;2;1;0;0;2;0;0;2;0;0;1;0;1
3270999824;2802;1;1;2;1;1;1;1;3;1;0;2;0;2
3303122355;1288;2;2;2;0;2;1;0;0;1;0;2;0;2
3326536780;2217;1;1;1;1;2;0;1;2;0;0;2;0;1
3284165068;2631;1;2;1;2;2;2;2;2;0;1;2;1;1
3330172529;2271;1;1;1;1;2;1;2;1;1;0;2;0;1
3316939922;2315;2;2;2;2;2;0;1;1;0;1;3;0;2
3286939535;2247;2;2;2;2;2;1;0;1;1;1;3;0;2
3312936639;915;1;1;0;0;1;0;0;1;0;0;0;0;1
3324236761;1682;2;2;0;2;2;0;0;0;0;1;1;0;2
3226498646;3282;1;2;1;1;1;0;1;5;0;0;0;0;1
3325744701;1966;2;2;1;0;1;1;0;4;1;0;0;0;1
3313803368;1933;2;1;1;0;1;1;0;3;1;0;0;0;1
3326438873;2974;2;2;2;1;2;0;1;3;0;1;1;0;1
3319300604;2330;1;2;1;1;1;1;1;4;1;0;0;0;1
3331180364;1455;1;1;1;0;1;1;0;3;1;0;0;0;1
3328923053;2276;2;1;2;2;1;0;0;3;0;1;0;0;2
3325571702;1416;1;1;1;0;1;1;0;1;1;0;0;0;1
3323688410;2260;1;1;2;2;2;0;0;0;0;1;2;0;2
3321270642;1395;2;2;1;0;1;1;0;1;1;0;0;0;1
3283860586;1556;2;2;2;0;2;0;0;0;0;0;2;0;2
3281033718;2234;1;2;1;0;2;0;0;2;0;0;2;0;1
3286261739;1949;1;1;1;1;1;0;1;3;0;0;0;0;1
3224875296;2441;1;1;2;2;1;1;0;2;1;1;1;0;1
3323679526;2514;2;2;1;1;1;0;1;2;0;0;1;0;2
3327757559;1858;1;1;1;0;1;1;0;3;1;0;0;0;1
3251705675;1113;1;1;0;0;1;0;0;1;0;0;0;0;1
3324884299;1739;1;2;2;2;2;0;0;0;0;1;3;0;2
3289208066;1893;1;2;2;0;1;2;0;2;0;0;1;1;2
3319561306;2191;2;1;1;1;1;0;1;2;0;0;1;0;1
3330126067;1900;1;1;1;0;2;0;0;0;0;0;2;0;1
3227212961;1752;1;2;1;1;2;2;1;2;0;0;1;1;1
3248743228;1902;2;1;2;0;1;0;0;1;0;0;2;0;2
3321578033;2578;1;2;2;1;2;0;1;0;0;0;4;0;2
3307139555;1852;2;1;2;2;2;2;0;0;0;1;4;1;2
3327688472;2088;1;2;2;2;2;2;0;1;0;1;2;1;2
3320523655;1910;2;2;1;1;1;1;1;3;1;0;0;0;1
3320869697;1546;2;2;2;0;2;0;0;0;0;0;2;0;2
3287506661;2420;1;1;2;2;2;0;0;0;0;1;4;0;2
3325900780;1919;1;2;1;1;1;1;1;4;1;0;0;0;1
3246648483;2178;1;1;2;1;1;1;2;3;1;0;1;0;2
3270594712;3447;1;2;2;2;2;1;1;1;1;1;4;0;2
3288591510;1307;1;1;1;1;2;1;1;2;1;0;1;0;1
3246923111;1956;1;2;2;2;2;1;0;1;1;1;3;0;2
3330362872;1939;2;1;1;1;1;1;1;2;1;0;1;0;1
3330919118;1684;2;1;1;1;2;0;1;1;0;0;2;0;1
3321661169;1114;2;2;2;0;2;2;0;0;0;0;2;1;2
3283886215;1542;1;1;0;0;2;2;0;1;0;0;1;1;1
3322318418;1859;1;2;2;0;1;0;0;1;0;0;2;0;2
3329007590;1377;1;1;0;0;1;1;0;2;1;0;0;0;1
3328482481;2053;1;1;1;1;2;1;1;1;1;0;1;0;1
3261012780;1424;2;2;2;0;1;2;0;1;0;0;1;1;2
3219924840;2640;2;2;2;2;1;2;0;2;0;2;3;1;2
3315173324;2014;2;1;1;1;1;0;1;3;0;0;0;0;1
3306198599;1825;2;1;2;2;2;0;0;0;0;1;2;0;2
3306750804;1513;1;2;1;0;1;1;0;2;1;0;0;0;1
3329680843;3037;2;2;2;2;1;2;0;3;0;2;1;1;2
3288556373;2306;1;2;2;1;2;0;1;2;0;1;2;0;1
3320877012;1841;1;1;1;0;1;1;0;2;1;0;0;0;1
3322511007;1385;2;2;2;2;2;2;0;0;0;1;2;1;2
3311863729;1223;2;2;2;0;2;2;0;0;0;0;2;1;2
3255076076;1302;2;2;0;0;2;0;0;0;0;0;2;0;2
3303137134;2331;2;2;1;2;1;0;1;4;0;1;1;0;1
3328109392;2302;2;1;1;1;1;1;2;2;1;0;2;0;1
3323314533;1658;2;2;2;2;2;0;0;0;0;1;2;0;2
3289168741;1736;1;1;1;1;1;1;1;2;1;0;1;0;1
3328821136;2415;1;2;2;2;2;0;0;1;0;1;2;0;2
3326396799;1906;1;1;1;0;1;1;0;3;1;0;0;0;1
3248965901;1939;1;2;2;0;1;2;0;3;0;0;0;1;2
3325798913;198;0;0;0;0;0;0;0;0;0;0;0;0;2
3326483044;1614;1;1;1;0;1;0;0;2;0;0;0;0;1
3248397224;1485;1;2;0;0;2;0;0;0;0;0;2;0;2
3324735667;1561;1;2;1;1;1;2;1;2;0;0;0;1;1
3262201169;1714;1;1;1;2;1;2;0;2;0;1;1;1;1
3254453001;1966;2;1;1;2;2;1;0;1;1;1;2;0;1
3327652564;1553;2;1;2;0;2;0;0;0;0;0;1;0;2
3239818290;1492;2;2;2;2;2;2;0;0;0;1;3;1;2
3321617133;2636;1;2;2;2;1;1;0;3;1;2;1;0;1
3324299507;2633;1;2;1;1;1;0;2;3;0;0;2;0;1
3253899822;1850;2;2;1;1;2;2;1;2;0;0;1;1;1
3320914382;1851;1;1;2;2;2;1;0;0;1;1;2;0;2
3328143151;2850;1;1;1;1;1;1;1;4;1;2;1;0;2
3265429169;2126;1;1;1;1;2;0;1;3;0;0;1;0;1
3327799269;2669;2;1;2;1;1;1;1;3;1;0;2;0;2
3329259924;2122;2;1;1;2;2;0;1;1;0;1;3;0;1
3315849680;1767;2;2;2;0;1;0;0;1;0;0;0;0;2
3313546103;1721;2;2;2;2;1;0;0;2;0;1;0;0;2
3314294269;1908;2;1;2;2;2;1;0;0;1;1;4;0;2
3276015851;2643;2;2;1;2;2;1;0;3;1;1;2;0;1
3245270124;2144;2;2;2;2;2;0;1;0;0;1;4;0;1
3324207760;2198;2;2;2;2;2;0;0;1;0;1;2;0;2
3272929735;1445;2;2;1;1;1;1;1;2;1;0;0;0;1
3329529813;1856;1;2;1;2;2;2;0;1;0;1;1;1;1
3308634071;1248;1;2;0;0;2;0;0;0;0;0;1;0;2
3329361987;2850;2;1;2;1;1;1;1;3;1;1;1;0;1
3319435141;2327;1;2;1;1;1;1;1;4;1;1;0;0;1
3324863016;1362;2;1;1;1;0;1;1;0;1;0;0;0;1
3324234362;1630;1;2;2;2;1;0;0;1;0;1;2;0;2
3262688959;1216;2;1;1;0;1;1;0;2;1;0;0;0;1
3327781542;1218;2;2;0;0;1;0;0;1;0;0;0;0;2
3329638391;1838;2;1;2;2;2;2;0;1;0;1;2;1;1
3243526312;1739;1;1;1;1;1;1;1;3;1;0;0;0;1
3317266205;2406;2;2;2;2;1;2;0;2;0;2;3;1;2
3330138462;1696;2;1;1;1;2;2;1;2;0;0;2;1;1
3223842503;1745;1;1;1;0;1;0;0;2;0;0;0;0;1
3301640735;1921;1;2;2;2;2;0;0;1;0;1;3;0;2
3282099189;1585;2;2;0;2;2;2;0;1;0;1;2;1;2
3325873308;3211;1;1;1;2;1;0;2;3;0;1;3;0;2
3330762798;1642;2;1;1;0;2;0;0;1;0;0;1;0;1
3220924956;1492;1;2;0;0;1;0;0;1;0;0;1;0;2
3319520110;1212;2;2;0;0;2;0;0;0;0;0;2;0;2
3277784923;204;2;0;0;0;0;0;0;0;0;0;0;0;1
3290257088;2180;1;1;1;1;2;0;1;3;0;0;1;0;1
3327304263;2269;1;1;2;2;2;0;0;2;0;1;1;0;2
3328517457;1381;2;2;2;0;1;1;0;1;1;0;1;0;2
3227420597;1554;2;2;1;0;1;0;0;2;0;0;0;0;1
3308885342;1790;2;1;2;2;1;2;0;1;0;1;2;1;2
3329141443;2036;2;2;2;0;2;0;0;1;0;0;2;0;2
3241661583;1711;1;2;1;1;2;2;1;0;0;0;2;1;1
3330121495;1835;1;2;2;1;1;0;1;3;0;0;1;0;1
3297657470;1707;1;1;1;0;1;0;0;3;0;0;0;0;1
3331184317;2297;2;1;1;0;1;0;0;3;0;0;0;0;1
3314955895;1752;2;2;2;2;1;2;0;2;0;1;1;1;2
3261486494;1447;2;2;0;1;2;1;1;0;1;0;1;0;1
3330241758;2192;2;2;2;2;2;0;0;0;0;2;5;0;2
3315275806;1884;1;1;1;1;2;1;1;2;1;0;1;0;1
3293961537;2195;2;1;2;2;2;0;0;1;0;1;2;0;2
3216209318;1639;2;2;2;2;2;1;0;0;1;1;3;0;2
3323191448;1922;1;1;1;0;1;1;0;3;1;0;0;0;1
3319809297;1426;2;2;2;2;2;1;0;0;1;1;2;0;2
3323099657;2308;1;2;1;1;1;1;2;5;1;0;0;0;1
3324361630;2055;1;1;1;1;1;1;1;2;1;1;1;0;1
3312228222;1756;1;1;2;2;2;2;0;1;0;1;2;1;2
3274436042;2511;1;1;2;2;1;0;1;4;0;1;0;0;1
3262025865;195;1;0;0;0;0;0;0;0;0;0;0;0;1
3328387656;1676;2;1;1;0;1;2;0;3;0;0;0;1;1
3319358492;2537;1;2;2;2;2;0;0;2;0;2;3;0;1
3327228574;1725;2;2;2;0;1;2;0;1;0;0;1;1;2
3296635264;1761;1;1;1;1;2;0;1;0;0;0;1;0;1
3328365424;2051;2;2;1;0;2;0;0;0;0;0;2;0;1
3250203420;1412;2;2;0;0;2;0;0;0;0;0;1;0;2
3303458361;1430;1;1;1;0;1;1;0;1;1;0;1;0;1
3218903753;1786;1;1;1;0;1;0;0;2;0;0;0;0;1
3326044582;2362;2;1;2;2;2;0;0;0;0;2;4;0;2
3323988500;1963;2;1;1;1;2;0;1;1;0;0;2;0;1
3330700321;1871;1;2;1;1;2;2;1;1;0;0;1;1;1
3327648100;1733;2;2;1;1;1;1;1;3;1;0;0;0;1
3330115738;2704;1;1;1;1;1;1;3;3;1;0;1;0;1
3251446004;2292;1;2;1;1;1;1;1;2;1;0;2;0;1
3327878170;2905;1;1;1;1;1;0;2;2;0;0;3;0;1
3325686266;1768;2;2;0;0;2;0;0;2;0;0;1;0;1
3283611957;1954;1;1;0;0;1;0;0;3;0;0;0;0;1
3330155352;1552;2;2;0;0;1;0;0;2;0;0;0;0;1
3315507234;1293;2;2;0;0;1;0;0;1;0;0;1;0;2
3318811153;2207;2;1;1;1;1;1;2;4;1;0;0;0;1
3279711318;1492;2;1;0;0;1;2;0;2;0;0;0;1;1
3313951039;1559;2;2;2;2;1;2;0;1;0;1;2;1;2
3308255909;2150;2;2;2;2;2;2;0;0;0;1;3;1;2
3317010805;1724;2;2;2;2;2;2;0;0;0;1;4;1;2
3317516162;1879;2;1;1;0;2;2;0;2;0;0;1;1;1
3327215529;1750;2;2;1;1;2;2;1;3;0;0;1;1;1
3324218083;1245;2;2;0;0;2;0;0;0;0;0;1;0;2
3320792943;1982;2;2;1;1;1;2;1;2;0;0;1;1;1
3320244295;2293;1;2;2;1;2;0;1;0;0;0;5;0;2
3328482546;2798;2;1;2;2;2;0;0;2;0;3;3;0;1
3280745519;840;1;1;1;0;1;0;0;1;0;0;0;0;1
3215528638;1895;1;2;2;1;1;1;1;1;1;0;2;0;2
3266729576;2397;2;1;1;2;1;1;1;4;1;1;1;0;1
3276306869;1433;2;1;0;0;1;1;0;2;1;0;0;0;1
3286081859;1605;2;2;0;2;0;2;0;0;0;1;0;1;2
3261421651;1748;1;1;1;0;1;1;0;2;1;0;0;0;1
3263547102;1841;2;2;2;2;2;2;0;2;0;1;2;1;2
3322766326;2015;1;1;1;0;1;0;0;2;0;0;0;0;1
3317436557;1538;2;2;0;0;2;2;0;0;0;0;2;1;2
3320803644;1893;2;1;1;1;1;2;1;3;0;0;0;1;1
3321139833;1581;2;1;1;1;1;0;1;3;0;0;0;0;1
3331053633;2043;2;1;1;0;1;0;0;1;0;0;2;0;1
3318155493;1364;2;1;1;1;1;0;1;1;0;0;0;0;1
3270973278;1992;1;1;1;1;1;0;1;3;0;0;1;0;1
3319308522;1544;1;1;1;0;1;1;0;2;1;0;0;0;1
3326040160;1870;2;1;2;2;1;0;0;2;0;1;2;0;2
3225577727;1670;2;2;1;1;1;2;1;2;0;0;0;1;1
3327498251;2961;2;2;2;1;1;0;1;3;0;0;2;0;2
3285972168;1252;1;1;0;0;2;1;0;1;1;0;1;0;1
3321806614;1751;2;1;2;2;2;2;0;0;0;1;2;1;2
3305217531;2222;1;2;1;1;2;0;1;1;0;0;2;0;1
3322580106;2557;1;1;2;1;1;2;2;2;0;0;2;1;1
3270711782;1233;2;2;2;0;2;2;0;0;0;0;1;1;2
3324443391;1607;2;2;2;0;1;0;0;2;0;0;0;0;2
3282708091;1810;2;2;2;0;2;0;0;0;0;0;3;0;2
3321159614;1597;1;2;1;0;2;2;0;2;0;0;1;1;1
3263805126;1638;2;2;2;2;1;2;0;1;0;1;1;1;2
3317878217;1457;1;1;1;0;1;0;0;2;0;0;0;0;1
3323633736;1310;1;1;0;0;2;0;0;1;0;0;1;0;1
3287261278;1629;1;1;1;0;1;1;0;3;1;0;0;0;1
3319806293;1505;1;2;0;0;1;0;0;1;0;0;1;0;2
3322886892;1755;2;1;1;1;2;0;1;1;0;0;1;0;1
3325280383;1488;2;2;1;0;1;0;0;2;0;0;0;0;1
3315826715;2327;1;2;1;1;1;0;2;5;0;0;0;0;1
3329122117;1520;2;2;2;0;2;0;0;0;0;0;1;0;2
3228003550;1306;1;1;0;0;1;0;0;2;0;0;0;0;1
3309177773;1903;1;1;1;1;1;1;1;2;1;0;0;0;1
3319166722;1368;1;1;0;0;1;2;0;1;0;0;0;1;1
3317242071;1596;1;1;1;1;1;1;1;3;1;0;0;0;1
3318907747;2164;1;2;1;1;2;1;1;2;1;0;1;0;1
3325497022;1974;1;1;1;1;2;0;1;3;0;0;1;0;1
3320263244;2357;1;1;1;1;1;0;1;4;0;0;0;0;1
3281728018;876;1;1;1;0;0;0;0;0;0;0;0;0;1
3328170137;1712;1;1;1;0;1;0;0;2;0;0;0;0;1
3311177256;1397;2;2;2;1;2;2;1;0;0;0;3;1;2
3331276083;1640;2;1;1;1;1;1;1;2;1;0;1;0;1
3319957837;2172;1;1;1;0;1;1;0;3;1;0;0;0;1
3326765027;199;0;0;0;0;0;0;0;0;0;0;0;0;1
3276134571;1702;2;2;2;2;1;0;0;3;0;1;0;0;2
3326472444;2102;1;1;2;2;2;2;0;2;0;1;2;1;2
3279206444;1319;1;1;1;0;1;1;0;1;1;0;0;0;1
3282022462;1545;2;2;0;0;2;0;0;1;0;0;1;0;1
3324040532;2255;1;2;2;2;2;0;0;1;0;1;1;0;2
3324109369;2523;1;1;2;1;2;0;1;2;0;0;2;0;2
3326033639;1434;2;1;1;0;1;0;0;1;0;0;0;0;1
3319116817;1511;1;1;1;1;1;1;1;2;1;0;0;0;1
3271931643;1846;2;2;2;2;1;0;0;1;0;1;2;0;2
3329355085;1595;1;1;1;1;1;0;1;2;0;0;0;0;1
3290487870;1612;1;2;2;2;2;2;0;0;0;1;2;1;2
3288873461;1802;1;1;1;2;2;1;1;0;1;1;3;0;1
3248923151;2168;1;2;1;1;2;0;1;2;0;0;1;0;1
3215228166;203;0;0;0;0;0;0;0;0;0;0;0;0;2
3318094077;1799;2;2;1;1;2;0;1;0;0;0;2;0;1
3298019658;1876;1;2;2;0;2;0;0;0;0;0;3;0;2
3319864968;1423;1;2;1;1;2;1;1;1;1;0;2;0;1
3329478061;2093;1;2;1;0;1;0;0;3;0;0;0;0;1
3317574465;1649;1;1;1;0;1;0;0;3;0;0;0;0;1
3322169098;1365;2;2;2;2;2;2;0;0;0;1;2;1;2
3326388150;1645;1;1;0;0;2;0;0;1;0;0;1;0;1
3317586666;2479;1;1;2;2;1;0;0;1;0;2;4;0;2
3315591443;2088;1;2;2;2;1;2;0;1;0;1;3;1;2
3307248900;1508;2;2;0;2;2;1;0;0;1;1;2;0;1
3245572751;1683;1;1;1;1;1;0;1;3;0;0;0;0;1
3301850996;1913;1;1;2;0;2;0;0;0;0;0;3;0;2
3252247935;2030;1;1;2;2;2;1;0;0;1;2;4;0;2
3288486699;192;0;0;0;0;0;0;0;0;0;0;0;0;2
3331346462;1737;2;1;1;0;1;0;0;2;0;0;0;0;1
3321188329;1726;1;2;1;1;1;1;1;2;1;0;1;0;1
3220961895;1659;1;2;2;2;2;2;0;1;0;1;2;1;2
3284135481;2512;2;1;2;1;2;0;1;1;0;0;4;0;2
3327531240;1348;2;1;1;0;1;0;0;2;0;0;0;0;1
3278588050;1233;2;2;2;0;0;0;0;0;0;0;0;0;2
3325558199;2621;2;2;2;1;2;2;1;2;0;1;3;1;2
3326074977;2066;1;2;2;2;2;0;0;0;0;1;4;0;2
3276085035;1578;1;1;1;1;1;1;1;3;1;0;0;0;1
3320645135;1807;2;1;2;2;2;0;0;0;0;1;2;0;2
3321468018;1504;1;1;1;1;1;0;1;2;0;0;0;0;1
3324996758;1489;2;2;2;0;2;2;0;0;0;0;3;1;2
3319712140;2623;2;2;2;1;2;2;1;1;0;1;5;1;2
3320615154;1597;2;1;1;1;1;1;1;3;1;0;0;0;1
3292796325;1949;1;1;1;1;2;0;1;2;0;0;1;0;1
3323997131;2797;2;1;1;2;1;1;1;2;1;3;3;0;2
3303475274;2344;2;2;1;2;2;0;0;3;0;2;2;0;1
3235149301;1685;2;2;2;0;2;0;0;0;0;0;3;0;2
3328004290;1565;1;1;1;0;1;1;0;1;1;0;1;0;1
3306557752;1291;2;2;0;0;2;2;0;0;0;0;1;1;2
3306652801;2085;1;1;2;0;1;0;0;2;0;0;1;0;2
3324081543;1757;1;1;2;2;2;0;0;1;0;1;3;0;2
3280389485;1622;1;1;1;1;1;2;1;2;0;0;0;1;1
3255729601;1186;2;2;2;0;2;2;0;0;0;0;2;1;2
3329073304;1572;1;1;1;0;0;0;0;0;0;0;0;0;1
3331273081;1820;2;2;1;1;1;0;1;3;0;0;0;0;1
3275467700;2047;1;1;1;0;2;0;0;0;0;0;3;0;1
3271578715;1619;2;2;2;0;1;2;0;2;0;0;1;1;2
3325980041;1491;1;1;1;0;1;1;0;2;1;0;0;0;1
3329064282;2615;1;1;1;1;1;0;1;4;0;0;0;0;1
3327748712;941;1;1;0;0;1;0;0;1;0;0;0;0;1
3253178732;2720;2;1;1;2;2;1;0;0;1;2;3;0;2
3250755499;1217;1;1;1;0;2;1;0;1;1;0;1;0;1
3320530144;1781;2;1;1;1;1;1;1;4;1;0;0;0;1
3229244027;2094;1;2;2;0;1;2;0;2;0;0;1;1;2
3222325452;196;1;0;0;0;0;0;0;0;0;0;0;0;1
3327992827;1544;1;2;2;0;2;1;0;0;1;0;2;0;2
3274051467;1128;2;1;0;0;1;1;0;2;1;0;0;0;1
3330158937;2204;1;2;2;2;1;2;0;1;0;2;3;1;2
3307023021;1222;1;2;2;0;1;2;0;1;0;0;1;1;2
3309720198;1717;1;1;2;2;2;0;0;0;0;1;2;0;2
3215851255;1767;2;2;2;2;2;2;0;0;0;1;3;1;2
3270654807;2157;1;1;1;1;1;2;2;2;0;0;2;1;1
3328221836;1717;1;2;2;1;2;0;1;1;0;0;2;0;2
3241460161;1266;2;1;1;0;1;1;0;2;1;0;0;0;1
